Deal PermID,Dates: Issue Date,Issuer/Borrower Name Full,"Issue Type
('|')",Transaction Status,Issuer/Borrower Nation,Current Filing Date,Offer Price,"Stock Price 1 Day After Offer
(USD)","Stock Price 1 Week After Offer
(USD)","Stock Price 4 Weeks After Offer
(USD)","Proceeds Amount Incl Overallotment Sold All Markets
(USD, Millions)","Financials: Market Value Before Offer
(USD, Millions)","Financials: Market Value After Offer
(USD, Millions)","Issuer/Borrower Stock Exchange Name
('|')",Security Type,"Offering Technique
('|')",Fees: Gross Spread as Pct of Principal Amount This Market,Domicile Nation Sub Region,Domicile Nation Region,Issuer/Borrower TRBC Economic Sector,Issuer/Borrower TRBC Business Sector,"Book Or Co-Managers
('|')","Target Market
('|')"
154085491505,2019-10-24,Progyny Inc,IPO,Live,United States,2019-10-15,13.00,17.21,18.38,25.68,149.50 ,4367.61,4474.21,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,6.50,North America,Americas,Healthcare,Healthcare Services & Equipment,JP Morgan Securities LLC|Goldman Sachs & Co|BofA Securities Inc|Citigroup Global Markets Inc|Piper Jaffray Cos|SVB Leerink LLC|TPG Capital BD LLC,United States Of America (North America)
154085493766,2019-10-24,Phathom Pharmaceuticals Inc,IPO,Live,United States,2019-10-24,19.00,23.59,23.78,23.47,208.95 ,341.69,550.64,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|Jefferies LLC|Evercore Group|Needham & Co LLC,United States Of America (North America)
154085493815,2019-10-24,Cabaletta Bio Inc,IPO,Live,United States,2019-10-24,11.00,10.01,10.75,13.25,74.80 ,42.33,117.13,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co|Cowen & Co|Evercore Group,United States Of America (North America)
154085486644,2019-10-23,BRP Group Inc,IPO,Live,United States,2019-10-11,14.00,16.15,16.20,16.90,229.60 ,NA,878.42,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,6.75,North America,Americas,Financials,Insurance,JP Morgan Securities LLC|BofA Securities Inc|Jefferies LLC|Wells Fargo Securities LLC|Raymond James & Associates Inc|Keefe Bruyette & Woods Inc,United States Of America (North America)
154085492254,2019-10-17,Union Acquisition Corp II,IPO,Live,United States,2019-10-17,11.50,10.08,10.07,10.04,201.25 ,NA,201.25,Nasdaq,Units,Firm Commitment|Negotiated Sale,1.74,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Exos Securities LLC|XFA Securities LLC|Arcadia Securities LLC,United States Of America (North America)
154085495625,2019-10-17,Galileo Acquisition Corp,IPO,Live,United States,2019-10-15,10.00,10.03,10.03,10.12,120.00 ,NA,NA,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Earlybirdcapital Inc|I-Bankers Securities Inc|Ladenburg Thalmann & Co,United States Of America (North America)
154085485828,2019-10-16,BellRing Brands Inc,IPO,Live,United States,2019-10-11,14.00,16.35,16.30,19.26,552.00 ,NA,480.00,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,5.00,North America,Americas,Consumer Non-Cyclicals,Food & Beverages,Morgan Stanley & Co|Citigroup Global Markets Inc|JP Morgan Securities LLC|Goldman Sachs & Co|BofA Securities Inc|Barclays Capital Inc|BMO Capital Markets|Credit Suisse Securities (USA) LLC|Evercore Group|Stifel Nicolaus & Co Inc|SunTrust Robinson Humphrey|Wells Fargo Securities LLC|HSBC Securities (USA) Inc|Nomura Securities International Inc|PNC Capital Markets|Rabo Securities NV|UBS Securities Ltd,United States Of America (North America)
154085469635,2019-10-10,Vir Biotechnology Inc,IPO,Live,United States,2019-10-10,20.00,13.79,13.66,13.83,142.86 ,9202.90,9345.76,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|JP Morgan Securities LLC|Cowen & Co|Barclays Capital Inc,United States Of America (North America)
154085478958,2019-10-10,HBT Financial Inc,IPO,Live,United States,2019-10-10,16.00,15.50,15.86,17.08,150.88 ,NA,421.24,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Financials,Banking & Investment Services,Keefe Bruyette & Woods Inc|JP Morgan Securities LLC|Raymond James & Associates Inc|Sandler O'Neill Partners  L.P.|DA Davidson & Co Inc,United States Of America (North America)
154085466571,2019-10-02,Viela Bio Inc,IPO,Live,United States,2019-09-23,19.00,23.12,18.75,21.75,172.62 ,21.83,194.45,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|Morgan Stanley & Co|Cowen & Co|Guggenheim Securities LLC,United States Of America (North America)
154085472551,2019-10-02,Frequency Therapeutics Inc,IPO,Live,United States,2019-10-02,14.00,13.49,12.67,14.40,84.00 ,2305.20,2389.20,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,JP Morgan Securities LLC|Goldman Sachs & Co|Cowen & Co,United States Of America (North America)
154085472722,2019-10-02,Aprea Therapeutics Inc,IPO,Live,United States,2019-10-02,15.00,19.07,19.44,24.15,97.75 ,213.15,310.90,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,JP Morgan Securities LLC|Morgan Stanley & Co|RBC Capital Markets LLC,United States Of America (North America)
154085302206,2019-09-25,Peloton Interactive Inc,IPO,Live,United States,2019-09-25,29.00,25.24,22.33,21.34,1160.00 ,6842.32,8002.32,Nasdaq,Class A Common Shares,Negotiated Sale|Firm Commitment,5.00,North America,Americas,Consumer Cyclicals,Cyclical Consumer Products,Goldman Sachs & Co|JP Morgan Securities LLC|BofA Securities Inc|Barclays Capital Inc|UBS Securities Inc|Cowen & Co|Canaccord Genuity|Evercore Group|JMP Securities LLC|KeyBanc Capital Markets Inc|Needham & Co LLC|Oppenheimer & Co Inc|Raymond James & Associates Inc|Stifel Nicolaus & Co Inc|SunTrust Robinson Humphrey|William Blair & Co|Telsey Advisory Group LLC|Academy Securities Inc|Siebert Cisneros Shank & Co|R Seelaus & Company Inc|Williams Capital Group LP,United States Of America (North America)
154085435617,2019-09-25,Oportun Financial Corp,IPO,Live,United States,2019-09-16,15.00,16.26,14.42,16.38,107.81 ,3323.87,3408.28,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Financials,Banking & Investment Services,Barclays Capital Inc|JP Morgan Securities LLC|Jefferies LLC|Keefe Bruyette & Woods Inc|JMP Securities LLC|BTIG LLC,United States Of America (North America)
154085441909,2019-09-18,Datadog Inc,IPO,Live,United States,2019-09-17,27.00,36.15,32.44,33.96,745.20 ,7177.54,7922.74,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,5.00,North America,Americas,Technology,Software & IT Services,Morgan Stanley & Co|Goldman Sachs & Co|JP Morgan Securities LLC|Credit Suisse Securities (USA) LLC|Barclays Capital Group|Jefferies LLC|RBC Capital Markets|JMP Securities LLC|Raymond James & Associates Inc|Stifel Nicolaus & Co Inc|William Blair & Co|Needham & Co LLC,United States Of America (North America)
154085462861,2019-09-18,Exagen Inc,IPO,Live,United States,2019-09-09,14.00,17.00,14.58,13.51,57.96 ,110.53,168.49,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Healthcare Services & Equipment,Cowen & Co|Cantor Fitzgerald & Co|William Blair & Co,United States Of America (North America)
154085462885,2019-09-18,Ping Identity Holding Corp,IPO,Live,United States,2019-09-18,15.00,19.31,17.04,15.54,215.63 ,977.12,1192.75,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Technology,Software & IT Services,Goldman Sachs & Co|BofA Securities Inc|RBC Capital Markets LLC|Citigroup Global Markets Inc|Barclays|Credit Suisse Securities (USA) LLC|Deutsche Bank Securities Inc|Wells Fargo Securities LLC|Raymond James & Associates Inc|Stifel Nicolaus & Co Inc|William Blair & Co|Mizuho Securities USA LLC|Oppenheimer & Co Inc,United States Of America (North America)
154085438325,2019-09-17,Envista Holdings Corp,IPO,Live,United States,2019-09-04,22.00,27.95,28.22,29.10,677.23 ,3401.99,4079.22,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,5.00,North America,Americas,Healthcare,Healthcare Services & Equipment,JP Morgan Securities LLC|Goldman Sachs & Co|Morgan Stanley & Co|Robert W Baird & Co Inc|Evercore Group|Jefferies LLC|BofA Securities Inc|Credit Suisse Securities (USA) LLC|Stifel Nicolaus & Co Inc|William Blair & Co,United States Of America (North America)
154085458990,2019-09-17,IGM Biosciences Inc,IPO,Live,United States,2019-09-17,16.00,20.66,19.83,18.58,201.25 ,184.37,385.62,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Jefferies LLC|Piper Jaffray Cos|Stifel Nicolaus & Co Inc|Guggenheim Securities LLC,United States Of America (North America)
154085457261,2019-09-16,Apex Technology Acquisition Corp,IPO,Live,United States,2019-09-06,10.00,10.15,10.14,10.24,350.00 ,79.06,429.06,Nasdaq,Units,Negotiated Sale|Firm Commitment,5.50,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
154085567869,2019-09-16,Nuveen Municipal Credit Opportunities Fund,IPO,Live,United States,2019-09-13,15.00,15.45,15.67,15.96,705.00 ,NA,NA,New York Stock Exchange,Common Stock,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Collective Investments,"Morgan Stanley & Co|UBS Securities Inc|Wells Fargo Securities LLC|Nuveen Investments LLC|BB&T Capital Markets|RBC Capital Markets LLC|Stifel Nicolaus & Co Inc|B Riley FBR|Brookline Capital Markets|DA Davidson & Co Inc|Hennion & Walsh, Inc|Hilltop Securities Inc|InCapital LLC|Janney Montgomery Scott LLC|JonesTrading Institutional Services LLC|Ladenburg Thalmann & Co|Maxim Group LLC|Newbridge Securities|Pershing LLC|Wedbush Securities|Click Securities Inc|Huntleigh Securities Corporation|Joseph Gunnar & Co., LLC|Synovus Securities Inc",United States Of America (North America)
154085371587,2019-09-12,Cloudflare Inc,IPO,Live,United States,2019-09-12,15.00,18.63,19.87,16.47,603.75 ,695.41,1299.16,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,5.50,North America,Americas,Technology,Telecommunications Services,Goldman Sachs & Co|Morgan Stanley & Co|JP Morgan Securities LLC|Jefferies LLC|Wells Fargo Securities LLC|RBC Capital Markets|JMP Securities LLC|Evercore Group|Needham & Co LLC|Oppenheimer & Co Inc|BTIG LLC|SunTrust Robinson Humphrey,United States Of America (North America)
154085458170,2019-09-12,Satsuma Pharmaceuticals Inc,IPO,Live,United States,2019-09-12,15.00,15.78,15.75,9.73,82.50 ,166.58,249.08,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Credit Suisse Securities (USA) LLC|SVB Leerink LLC|Evercore Group,United States Of America (North America)
154085458199,2019-09-12,SpringWorks Therapeutics Inc,IPO,Live,United States,2019-09-12,18.00,23.73,26.16,18.96,186.30 ,591.89,778.19,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"JP Morgan Securities LLC|Goldman Sachs & Co|Cowen & Co|Wedbush Securities, Inc.",United States Of America (North America)
154085462673,2019-09-12,Experience Investment Corp,IPO,Live,United States,2019-09-12,10.00,10.00,10.01,10.07,275.00 ,NA,250.00,Nasdaq,Units,Negotiated Sale|Firm Commitment,5.50,North America,Americas,Financials,Investment Holding Companies,Deutsche Bank Securities Inc|Citigroup Global Markets Inc|JP Morgan Securities LLC,United States Of America (North America)
154085458392,2019-09-11,SmileDirectClub Inc,IPO,Live,United States,2019-09-11,23.00,18.68,18.64,10.24,1346.35 ,NA,8851.85,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,5.00,North America,Americas,Healthcare,Healthcare Services & Equipment,JP Morgan Securities LLC|Citigroup Global Markets Inc|BofA Securities Inc|Jefferies LLC|UBS Securities Inc|Credit Suisse Securities (USA) LLC|Guggenheim Securities LLC|Stifel Nicolaus & Co Inc|William Blair & Co|Loop Capital Markets,United States Of America (North America)
154085459010,2019-09-11,10X Genomics Inc,IPO,Live,United States,2019-09-11,39.00,52.27,61.12,48.44,448.50 ,3270.14,3738.14,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Healthcare Services & Equipment,JP Morgan Securities LLC|Goldman Sachs & Co|BofA Securities Inc|Cowen & Co,United States Of America (North America)
154085462682,2019-09-10,New Providence Acquisition Corp,IPO,Live,United States,2019-08-23,10.00,10.04,10.03,10.10,230.00 ,NA,200.00,Nasdaq,Units,Negotiated Sale|Firm Commitment,5.50,North America,Americas,Financials,Investment Holding Companies,BTIG LLC|I-Bankers Securities Inc,United States Of America (North America)
154085450467,2019-08-26,Imricor Medical Systems Inc,IPO,Live,United States,2019-08-07,0.56,0.83,0.91,0.88,8.20 ,43.34,51.54,Australia,Depositary Receipts,Firm Commitment|Offer for Subscription,5.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Moelis Australia Ltd,Australia (Australia Or New Zealand)|Asia|United States Of America (North America)|Rest Of The World|Europe
154085436553,2019-08-14,Crossfirst Bankshares Inc,IPO,Live,United States,2019-08-05,14.50,14.65,14.63,14.50,113.91 ,657.83,753.45,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,6.50,North America,Americas,Financials,Banking & Investment Services,Keefe Bruyette & Woods Inc|Raymond James & Associates Inc|Stephens Inc|Sandler O'Neill Partners  L.P.,United States Of America (North America)
154085435624,2019-08-08,Thunder Bridge Acquisition II Ltd,IPO,Live,United States,2019-07-17,10.00,10.07,10.07,10.13,345.00 ,NA,300.00,Nasdaq,Units,Negotiated Sale|Firm Commitment,5.50,North America,Americas,Financials,Investment Holding Companies,Morgan Stanley & Co|Cantor Fitzgerald & Co,United States Of America (North America)
154085437480,2019-08-07,Silver Spike Acquisition Corp,IPO,Live,United States,2019-08-07,10.00,10.00,10.03,10.02,250.00 ,NA,250.00,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.50,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC|I-Bankers Securities Inc,United States Of America (North America)
154085418830,2019-08-02,Orisun Acquisition Corp,IPO,Live,United States,2019-08-02,10.00,10.00,10.01,NA,44.40 ,53.70,98.10,Nasdaq,Units,Firm Commitment|Negotiated Sale,6.00,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC,United States Of America (North America)
154085424063,2019-07-31,Kura Sushi Usa Inc,IPO,Live,United States,2019-07-30,14.00,24.40,21.00,25.15,46.69 ,NA,NA,Nasdaq,Class A Common Shares,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Consumer Cyclicals,Cyclical Consumer Services,BMO Capital Markets|Stephens Inc|BTIG LLC|Roth Capital Partners Inc|Maxim Group LLC,United States Of America (North America)
154085425576,2019-07-31,Dynatrace Inc,IPO,Live,United States,2019-07-30,16.00,26.07,26.00,23.44,655.22 ,4086.09,4715.56,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,5.36,North America,Americas,Technology,Software & IT Services,Goldman Sachs & Co|JP Morgan Securities LLC|Citigroup Global Markets Inc|Barclays|Jefferies LLC|RBC Capital Markets|UBS Securities Inc|KeyBanc Capital Markets Inc|William Blair & Co|Canaccord Genuity|JMP Securities LLC|Macquarie Capital (USA) Inc,United States Of America (North America)
154085430467,2019-07-31,Netfin Acquisition Corp,IPO,Live,United States,2019-07-11,10.00,10.05,10.06,10.09,253.00 ,63.25,316.25,Nasdaq,Units,Negotiated Sale|Firm Commitment,5.50,North America,Americas,Financials,Investment Holding Companies,B Riley FBR,United States Of America (North America)
154085421852,2019-07-25,Switchback Energy Acquisition Corp,IPO,Live,United States,2019-07-01,10.00,0.00,0.00,0.00,300.00 ,NA,NA,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,5.50,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Citigroup Global Markets Inc|Credit Suisse Securities (USA) LLC|RBC Capital Markets|Tudor Pickering Holt & Co LLC,United States Of America (North America)
154085371681,2019-07-24,Health Catalyst Inc,IPO,Live,United States,2019-07-24,26.00,38.30,44.43,42.94,209.30 ,730.03,939.33,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Technology,Software & IT Services,Goldman Sachs & Co|JP Morgan Securities LLC|William Blair & Co|Piper Jaffray Cos|Evercore Group|SVB Leerink LLC|SunTrust Robinson Humphrey,United States Of America (North America)
154085386160,2019-07-24,Fellazo Inc.,IPO,Live,United States,2019-07-12,10.00,9.96,9.98,9.99,50.00 ,NA,NA,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Maxim Group LLC,United States Of America (North America)
154085418717,2019-07-24,Castle Biosciences Inc,IPO,Live,United States,2019-07-24,16.00,22.99,21.95,22.75,73.60 ,192.78,266.38,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Healthcare Services & Equipment,SVB Leerink LLC|Robert W Baird & Co Inc|BTIG LLC|Canaccord Genuity Corp,United States Of America (North America)
154085419578,2019-07-24,Sunnova Energy International Inc,IPO,Live,United States,2019-07-12,12.00,11.44,11.39,9.44,168.00 ,NA,NA,New York Stock Exchange,Common Stock,Firm Commitment|Negotiated Sale,6.00,North America,Americas,Utilities,Utilities,Merrill Lynch Pierce Fenner & Smith|JP Morgan Securities LLC|Goldman Sachs & Co|Credit Suisse Securities (USA) LLC|KeyBanc Capital Markets Inc|Robert W Baird & Co Inc|Roth Capital Partners Inc,United States Of America (North America)
154085421291,2019-07-24,ProSight Global Inc,IPO,Live,United States,2019-07-16,14.00,16.41,17.48,19.57,126.50 ,543.92,660.61,New York Stock Exchange,Common Stock,Firm Commitment|Negotiated Sale,6.50,North America,Americas,Financials,Insurance,Barclays Capital Group|Merrill Lynch Pierce Fenner & Smith|Dowling & Partners Securities LLC|Keefe Bruyette & Woods Inc|SunTrust Robinson Humphrey|Citizens Capital Markets Inc,United States Of America (North America)
154085421344,2019-07-24,Livongo Health Inc,IPO,Live,United States,2019-07-22,28.00,38.12,41.01,35.42,408.52 ,2190.54,2599.06,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Technology,Software & IT Services,Morgan Stanley & Co|Goldman Sachs & Co|JP Morgan Securities LLC|Piper Jaffray Cos|SVB Leerink LLC|Canaccord Genuity|KeyBanc Capital Markets Inc|Needham & Co LLC,United States Of America (North America)
